sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC
Rhap_D2006-4,"toujours, toujours contre les droites ",coalisées,", nos combats pour la conquête du droit jalonnent l'histoire des deux derniers siècles. ",7,coalisées,coaliser,VERB,_,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,6,acl,_,SpaceAfter=No
Rhap_M0014-5,"je tombe sur la place Sainte-Claire, on va ",dire,", là où il y a la halle. ",10,dire,dire,VERB,_,VerbForm=Inf,9,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D2004-5,"ça, je dois ",dire,", je crois que j'en, j'en suis à la, la vingt~, vingt-deuxième depuis, depuis que je suis là. ",5,dire,dire,VERB,_,VerbForm=Inf,4,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D2004-56,"et à Cavalaire Pardigon où nous allions en été, il y avait une famille amie à nous, euh, les Besse, et qui avait un empire commercial, je veux ",dire,", surtout à, à Aden. ",34,dire,dire,VERB,_,VerbForm=Inf,33,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D2004-72,"mais ils ont dit venez, venez vous installer à vos, vos, nous se~, nous serons très heureux si vous voulez vous installer à, à vos frais n'",importe," où, euh, on, on, on voudrait bien que vous fassiez… ",33,importe,importer,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,32,fixed,_,InIdiom=Yes
Rhap_D2004-72,mais ils ont dit ,venez,", venez vous installer à vos, vos, nous se~, nous serons très heureux si vous voulez vous installer à, à vos frais n'importe où, euh, on, on, on voudrait bien que vous fassiez… ",5,venez,venir,VERB,_,Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin,7,reparandum,_,Reported=Yes|SpaceAfter=No
Rhap_D2004-76,"de sorte que je, je me suis dit, bon, ben, je vais ",voir,. ,17,voir,voir,VERB,_,VerbForm=Inf,16,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D2003-24,mais c'est peut-être pas lui qui va ,tirer,. ,9,tirer,tirer,VERB,_,VerbForm=Inf,8,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D2003-54,il le laisse ,jouer,. ,4,jouer,jouer,VERB,_,VerbForm=Inf,3,xcomp,_,SpaceAfter=No|Subject=ObjRaising
Rhap_D2003-56,"oh la, Maxi Rodriguez qui va ",tirer,. ,8,tirer,tirer,VERB,_,VerbForm=Inf,7,xcomp,_,Overlap=Rhap_D2003-55bis|SpaceAfter=No|Subject=SubjRaising
Rhap_D2003-127,ballon ,contré,. ,2,contré,contrer,VERB,_,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,1,acl,_,SpaceAfter=No
Rhap_M2004-2,je pense aux nombreuses victimes de la tempête et à toutes les familles ,endeuillées, dont nous partageons la peine. ,15,endeuillées,endeuiller,VERB,_,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,14,acl,_,_
Rhap_M2004-3,"je pense à nos concitoyens cruellement touchés dans leur vie quotidienne, à ceux dont les biens ont été détruits, à ceux qui craignent pour leur activité et leur emploi, à ceux qui souffrent de voir notre patrimoine, notre littoral, nos forêts, nos monuments ",défigurés,. ,50,défigurés,défigurer,VERB,_,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,49,acl,_,SpaceAfter=No
Rhap_M2004-51,"en étant fidèle à son génie propre, elle saura conjuguer le changement et la cohésion sociale, l'esprit d'initiative et la sécurité, la modernité et le bien ",vivre, ensemble. ,32,vivre,vivre,VERB,_,VerbForm=Inf,31,fixed,_,InIdiom=Yes
Rhap_D0005-27,à un moment ,donné,", ça devenait… ",4,donné,donner,VERB,_,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,3,acl,_,SpaceAfter=No
Rhap_D0005-35,il y ,a," vingt-cinq ans, les gens ne connaissaient rien, hein. ",3,a,avoir,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,fixed,_,InIdiom=Yes
Rhap_D0005-87,faut ,changer,… ,2,changer,changer,VERB,_,VerbForm=Inf,1,ccomp,_,SpaceAfter=No|Subject=NoRaising
Rhap_D0007-4,"moi, je vous conseillerais de, d'",aller," tout, euh, de traverser les jardins de ville. ",9,aller,aller,VERB,ETRE,VerbForm=Inf,15,reparandum,_,Subject=ObjRaising
Rhap_D1002-15,"euh, Nietzsche, le philosophe allemand parle de, a une définition de l~, alors pas uniquement de l'art, mais, euh, notamment de l'art comme quelque chose qui serait du côté alors, il dit, de la santé, il dit, ch~, surtout de la grande santé, euh, pour dire quoi, pour principalement, pour résumer assez vite là, s'opposer à cette idée de l'art, cette idée qu'on a déjà vue, hein, ensemble, euh, de l~, cette idée qui s'est largement développée au dix-neuvième siècle romantique et puis qui a continué par la suite, cette idée que l'art est du côté de la souffrance, du malheur, de, des tourments intérieurs de l'artiste qui doivent ",exploser," comme ça dans la société qui de toute façon est contre, euh. ",150,exploser,exploser,VERB,_,VerbForm=Inf,149,xcomp,_,Subject=SubjRaising
Rhap_D1002-19,"ce qu'il veut dire, c'est que il y a rien de morbide, là-dedans, et donc, y ",compris,", euh, le, l~… ",23,compris,comprendre,VERB,_,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,22,fixed,_,InIdiom=Yes|SpaceAfter=No
Rhap_D1002-20,"c~, c~, ce qu'il faudrait dire, c'est que toutes ces interprétations sur la mort, à la fin là, qui disent, oui, euh, cette trace, c'est les traces d'un corps mort ou qui va ",mourir,", c'est un petit peu du contresens par rapport à ce que… ",47,mourir,mourir,VERB,ETRE,VerbForm=Inf,46,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D1002-25,"euh, donc, en y repensant, on peut ",comprendre,", on peut comprendre Nietzsche et le, l'affirmation de l'artiste joyeux qui affirme, et qui n'est pas du côté de la maladie romantique. ",11,comprendre,comprendre,VERB,_,VerbForm=Inf,14,reparandum,_,SpaceAfter=No|Subject=SubjRaising
Rhap_M0015-3,"je remonte le boulevard Agutte Sembat, donc, vers le sud, on va ",dire,. ,16,dire,dire,VERB,_,VerbForm=Inf,15,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D0001-33,"euh, ben, une journée, euh, je vais ",travailler,. ,12,travailler,travailler,VERB,_,VerbForm=Inf,11,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D0001-103,je veux ,dire,", ça me laisse assez rêveur. ",3,dire,dire,VERB,_,VerbForm=Inf,2,xcomp,_,Overlap=Rhap_D0001-102ter|SpaceAfter=No|Subject=SubjRaising
Rhap_D0001-111bis,je veux ,dire,", euh, là, euh… ",3,dire,dire,VERB,_,VerbForm=Inf,2,xcomp,_,Overlap=Rhap_D0001-111|SpaceAfter=No|Subject=SubjRaising
Rhap_M2005-13,"eh, oui, pour éviter qu'on dise n'",importe," quoi à propos de vous sur internet, mieux vaut prendre les devants et diffuser vous-même les infos qui vous concernent. ",11,importe,importer,VERB,CCOMP,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,10,fixed,_,InIdiom=Yes|Reported=Yes
Rhap_M0023-7,"il y a une jeune fille qui est, qui a l'air pauvre, qui a juste, euh, juste un mor~, un morceau de tissu comme habit et qui, euh, et qui voit, euh, qui voit ça ",passer,. ,46,passer,passer,VERB,ETRE,VerbForm=Inf,44,xcomp,_,SpaceAfter=No|Subject=ObjRaising
Rhap_M0023-8,"et donc, elle se dit, eh, bah, elle peut ",récupérer,", elle pourra récupérer quelque chose. ",14,récupérer,récupérer,VERB,CCOMP,VerbForm=Inf,17,reparandum,_,SpaceAfter=No|Subject=SubjRaising
Rhap_M0023-11,elle va ,courir,. ,3,courir,courir,VERB,_,VerbForm=Inf,2,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_M0023-20,"ouais, moi, je pense qu'en fait, il voit, d'abord, la, la jeune fille ",partir,. ,22,partir,partir,VERB,ETRE,VerbForm=Inf,12,xcomp,_,SpaceAfter=No|Subject=ObjRaising
Rhap_M2002-4,"hein, je veux ",dire,", comme je suis quelqu'un de, de discipliné, je vais traiter, euh, mon sujet l'art est-il le reflet de la société ? ",5,dire,dire,VERB,_,VerbForm=Inf,4,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_M2002-14,"ça veut pas du tout dire que elle est informe, hein, ni que on peut dire n'",importe, quoi. ,21,importe,importer,VERB,CCOMP,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,20,fixed,_,InIdiom=Yes
Rhap_M2002-32,"au~, aussi curieux que ça puisse ",paraître,. ,8,paraître,paraître,VERB,_,VerbForm=Inf,7,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_M2002-33,et puis il y a un autre aspect qui consiste à ,exp~,", éprouver l'art, le ressentir, euh, en faire l'expérience, avoir une sorte de, de vécu de l'expérience artistique. ",12,exp~,exp~,VERB,_,_,14,reparandum,_,SpaceAfter=No
Rhap_M2002-37,"c'est, c'est le phénomène de, de recevoir, euh, ",sen~,", ressentir. ",15,sen~,sen~,VERB,conj:reform,_,17,reparandum,_,SpaceAfter=No
Rhap_M2002-41,on n'a pas beaucoup parlé de l'expérience ,ressentie, de l'art. ,10,ressentie,ressentir,VERB,_,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,9,acl,_,_
Rhap_M2002-43,"euh, jusqu'à la renaissance et y ",compris," un peu l~, un, jusqu'au dix-huitième siècle, le point de vue du , de la fabrication, le point de vue de la production de l'art est plus important que le point de vue de l'expérience de la réception de l'art, euh, le point de vue du spectateur. ",9,compris,comprendre,VERB,_,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,8,fixed,_,InIdiom=Yes
Rhap_M2002-49,"euh, première distinction, donc, fondamentale parce que, je veux ",dire,", selon les sociétés, je dirais que la, euh, la composante de production ou la composante de réception, euh, varie beaucoup. ",14,dire,dire,VERB,DISCOURSE,VerbForm=Inf,13,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_M2002-63,,attendez," c'est, des fonctions de connaissance, des fonctions de critique. ",1,attendez,attendre,VERB,_,Mood=Imp|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin,6,discourse,_,_
Rhap_D2002-4,"enfin, je veux ",dire,", c'est, c'est, c'est très, très varié. ",5,dire,dire,VERB,_,VerbForm=Inf,4,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D2002-16,ou j'en ai au sens de philosophes qui peuvent intervenir y ,compris," sur ce champ-là, quoi. ",14,compris,comprendre,VERB,_,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,13,fixed,_,InIdiom=Yes
Rhap_D0008-36,"et là, vous allez ",voir,", vous allez arriver à une autre place où il y a une grande fontaine, vous pouvez pas la louper, et, euh, la boutique France Loisirs. ",6,voir,voir,VERB,_,VerbForm=Inf,9,reparandum,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D0008-57,"et au fond du jardin, vous allez ",voir,", il y a u~, une sortie qui donne, euh, sur les quais, les quais de Grenoble. ",11,voir,voir,VERB,_,VerbForm=Inf,10,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D0008-58,"et là, euh, vous allez ",voir,", il y a le, ",8,voir,voir,VERB,_,VerbForm=Inf,7,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D2009-5,"et puis peu à peu, se dégage finalement, euh, la vérité, une vérité plus, plus nue, si je puis ",dire,. ,26,dire,dire,VERB,_,VerbForm=Inf,25,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D2009-16,"et en plus, dans certains cas comme le mien, euh, penser, euh, est immédiatement lié à une forme que je, si je puis ",dire,", je, je visualise déjà comme une forme écrite, voyez-vous. ",30,dire,dire,VERB,_,VerbForm=Inf,29,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D2009-22,"je suis pas non plus, peut-être, tout à fait un écrivain comme on l'entendait il y ",a," cinquante ans, euh. ",20,a,avoir,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,18,fixed,_,InIdiom=Yes
Rhap_D0004-8,il y ,a," un moment, euh, ils disaient que… ",3,a,avoir,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,fixed,_,InIdiom=Yes
Rhap_D0004-10,"je crois qu'il y a, il y ",a," quelques années, ils avaient dit que l'immobilier avait augmenté d'environ neuf pour cent à Paris. ",6,a,avoir,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,fixed,_,InIdiom=Yes|SpaceAfter=No
Rhap_D0004-10,je crois qu'il y ,a,", il y a quelques années, ils avaient dit que l'immobilier avait augmenté d'environ neuf pour cent à Paris. ",6,a,avoir,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,fixed,_,InIdiom=Yes|SpaceAfter=No
Rhap_D0004-39,"et la seule école privée, euh, qu'il y avait dans le quartier, moi, avec qui je travaillais un peu quand je suis arrivée ici a fermé il y ",a," maintenant, pff, peut-être au moins douze ans, je pense, hein, douze, treize ans. ",30,a,avoir,AUX,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,31,aux:tense,_,_
Rhap_D0004-44,"oui, bon, alors, euh, pour ce qui est de, pour ce qui est du livre jeunesse, on va ",dire,", du livre de détente mais pas, pas du livre scolaire, hein. ",26,dire,dire,VERB,_,VerbForm=Inf,25,xcomp,_,Overlap=Rhap_D0004-44bis|SpaceAfter=No|Subject=SubjRaising
Rhap_D0004-75,"les, les gens ont de plus en plus de transports en commun, euh, de plus en plus de transports, en tout cas, pour aller ",travailler,. ,30,travailler,travailler,VERB,_,VerbForm=Inf,29,xcomp,_,SpaceAfter=No|Subject=SubjRaising
Rhap_D0004-87,je me dis souvent quand je les vois ,rentrer,", je me dis, ah, j'aurais dû XXX, je devrais être fermée là normalement. ",9,rentrer,rentrer,VERB,_,VerbForm=Inf,8,xcomp,_,SpaceAfter=No|Subject=ObjRaising
Rhap_M0022-2,"ensuite, euh, on voit une jeune fille habillée en noir qui regarde une devanture de magasin, qui profite d'un aller retour du boulanger, on va ",dire,", pour piquer une baguette, euh. ",32,dire,dire,VERB,_,VerbForm=Inf,31,xcomp,_,SpaceAfter=No|Subject=SubjRaising
