Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
110243,415966,Le public l'aime et ce serait bien qu'il revienne et ,joue," encore pour nous le mois prochain, ce que nous négocions"""".",13.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,conj,11:conj,_,1.0
111653,421408,"La seule valable, c'est que l'on perd lorsqu'on ",joue," mal, lorsqu'on n'est pas performant, pas agressif, pas concentré"""", explique le meilleur buteur du championnat (10 réalisations).",13.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,10.0,advcl,10:advcl,_,2.0
117415,443500,"L'effet """" revenus """" ",joue," également : plus un pays est riche, plus il consomme de la santé.",6.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
118510,447747,"Au début, Chandler trouve le jeu stupide jusqu'à ce qu'il ",joue, et mette alors des gros mots au lieu des vrais noms des scores.,14.0,joue,joue,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,acl,11:acl,_,1.0
120478,455314,"Il s'ennuie et se dit fatigué, parle moins, ",joue," peu, s'isole, refuse de participer aux activités de groupe.",12.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,conj,3:conj,_,1.0
121076,457546,"Mais comment Woody Allen pourrait-il tourner un autre film, lui qui, déjà, en écrit, réalise, et ",joue, (parfois) un tous les ans?,23.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,20.0,conj,20:conj,_,1.0
123524,466841,Ce n'est pas tellement la personnalité qui ,joue,", surtout dans le journalisme.",9.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,dep,7:dep,SpaceAfter=No,1.0
132137,498935,Cela fait quatre matches que l'on ,joue," bien"""", a déclaré Pedro Pauleta, dans une langue de plomb des grands jours.",8.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,acl:relcl,4:acl:relcl,_,1.0
132682,501107,L'ancienneté ,joue," beaucoup, l'assiduité aussi.",3.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
133943,505917,Le facteur temps ,joue," un peu, mais c'est surtout la manière dont les scellés ont été prélevés et conservés"""" qui va déterminer la possibilité de retrouver des traces ADN.",4.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
142194,536815,Et cet engagement ,joue, d'autant plus que les membres de cabinet ne sont ni directeurs ni directeurs adjoints de cabinet.,4.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
143882,543105,"Avec cette candidature, nous verrons si +l'effet metua+, c'est-à -dire l'influence du chef, du guide, traditionnellement puissant en Polynésie, ",joue," encore réellement"""", explique M. Al Wardi à l'AFP.",31.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,ccomp,6:ccomp,_,2.0
152290,574680,"Pour Milan, on verra, l'entraîneur fera son choix mais lorsque l'on ",joue,", on tente de donner le maximum, commente Benoît Pedretti qui n'a pas joué samedi contre Toulouse en championnat (1-1).",16.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,19.0,advcl,19:advcl,SpaceAfter=No,2.0
173809,655567,"J'ai l'impression que le fait que je sois une femme, plus encore que le fait que je vienne de l'Est, ",joue, un rôle pour beaucoup de gens.,27.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
174222,657140,"C'est sûr que c'est plate d'être laissé de côté, mais ce n'est pas par manque d'effort si je ne ",joue," pas, a commenté l'athlète de Blainville, qui a fait face à la musique.",26.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin,20.0,acl,20:acl,_,1.0
175421,661750,"Assis dans mon fauteil, un CD de Pierre Lapointe qui ",joue,", et moi qui applaudi entre les morceaux.",12.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,acl:relcl,7:acl:relcl,SpaceAfter=No,1.0
176088,664136,Le matériel avec lequel il ,joue," actuellement a été développé par la marque taïwanaise, en association avec le batteur.",6.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,acl:relcl,2:acl:relcl,_,1.0
178781,674438,"Laurent était entraîneur-adjoint à Lille la saison dernière, comme il l'est à Saint-Etienne cette saison, et il sait comment ",joue," cette équipe, d'autant que je ne pense pas qu'ils aient profondément modifié leur dispositif.",25.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,23.0,ccomp,23:ccomp,_,1.0
195203,736245,"Un """"musicien"""" est une personne qui ",joue, ou compose de la musique.,9.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,acl:relcl,7:acl:relcl,_,1.0
200548,756788,"Vous avez l'air de dire qu'on domine le championnat, mais on le domine parce qu'on ",joue," bien, parce qu'on gère nos matches de manière intelligente, parfois chanceuse certes, mais on produit du jeu.",20.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,16.0,advcl,16:advcl,_,1.0
203100,766244,Le tireur ,joue, seul et n'atteint pas la cible.,3.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
204158,770450,"Aujourd'hui, on compte 4 albums de ses aventures : La réédition des histoires paru dans le psikopat : Supermurgeman ",Joue, et gagne !.,21.0,Joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,2.0
206818,780233,Le public a le droit de siffler son éaquipe entière lorsdqu'elle ,joue, mal mais pas fustiger un joueur en particulier après 30 min de jeu.,13.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,advcl,7:advcl,_,1.0
212270,800514,Ça fait environ 40 ans que M. Allen réalise ou ,joue," dans des films, il en a réalisé et produit au dessus d'une vingtaine, et là dessus quelques grands succès.",11.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,9.0,conj,9:conj,_,1.0
229070,863998,"Non, vraiment, en ce moment, on est content: on ",joue, bien et on a de bons résultats.,14.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,advcl,11:advcl,_,1.0
229264,864714,"Dementieva, gagnante de l'édition de 2003 du tournoi, dit s'attendre à un match difficile contre Hingis. « Elle ",joue, encore mieux qu'avant son retrait a estimé la Russe.,24.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,2.0
232730,877330,Ça fait quelques années qu'on ,joue," ensemble, et on sait comment on joue.",7.0,joue,joue,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,acl:relcl,4:acl:relcl,_,3.0
236901,893162,D'autant plus déçu que le groupe qui ,joue, est à la limite du pénible.,9.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,acl:relcl,7:acl:relcl,_,1.0
237503,895307,Je suis heureuse de la façon dont je ,joue,", a commenté Sorenstam, qui compte trois victoires cette année après en avoir été privée en 2007, une année marquée par les blessures.",9.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin,6.0,acl:relcl,6:acl:relcl,SpaceAfter=No,1.0
245404,924831,Elle est le ressort sur lequel ,joue, Dorante pour faire à Dorimène une cour dispendieuse dont le bourgeois fait les frais.,7.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,acl:relcl,4:acl:relcl,_,1.0
254639,959562,L'ensemble des scènes ,joue," tellement dans le grotesque et la caricature, comment ne pas s'esclaffer ?",5.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
261862,986986,"Quand Svetlana pioche pour sortir le moindre service correct, Cornet ",joue," juste : """"Je l'ai tout de suite prise à la gorge """".",12.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,3.0
262377,989135,C'est vrai que le pointage indique que je l'ai battue facilement mais il fallu que je ,joue, bien pour l'emporter.,19.0,joue,joue,VERB,VERB,Mood=Sub|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin,16.0,ccomp,16:ccomp,_,1.0
264930,998446,"En général, lorsqu’une boule doit être pointée, c’est le pointeur qui ",joue,", s’il n'a plus de boules, c’est le milieu, et si ce dernier n’a plus de boules, c’est le tireur.",16.0,joue,joue,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,14.0,acl:relcl,14:acl:relcl,SpaceAfter=No,1.0
