Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
88938,334915,"Qu'il ait mis 160 ou 180, ça t'affiche """"entrer au moins 151, et si tu entres 155, ça ",monte, aussitôt et te demande de mettre au moins 156 jusqu'à ce que tu ais dépassé ce que le meilleur enchérisseur avait entré.,25.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,conj,11:conj,_,3.0
89115,335649,La tension ,monte," progressivement ; les soldats de différents régiments locaux entrent dans le mouvement, parfois en chantant L'Internationale.",3.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
89368,336557,La liste Dedecker ,monte,.Il fallait donc que les deux se rencontrent dans l'escalier.,4.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,1.0
93460,352635,L'intensité ,monte," et, à la mesure 73, les cordes reprennent, mezzo-forte, le motif sur lequel les cuivres avaient clos la première section, tandis que l'ensemble des vents tournoie vivement.",3.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
99594,375765,Les penaltys arrivent... 116' La tension ,monte,", Faé et Eto'o se toisent après un mauvais coup de joueur de Nantes. 114' Zoro est arrivé, le joueur de Messine fait son apparition.",9.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,1.0
103220,389397,"Louvain/Oud Heverlee, le club qui ",monte,", tombeur du Brussels au tour précédent, passé l'an dernier de D3 à D2 est bien installé à la 10e place.",9.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,acl:relcl,7:acl:relcl,SpaceAfter=No,1.0
105596,398584,"Mais """"le pétrole reste la principale préoccupation du marché: s'il baisse, les investisseurs sont soulagés, mais s'il ",monte," les investisseurs paniquent"""", indiquait Peter Cardillo, analyste au cabinet Avalon Partners.",24.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,27.0,advcl,27:advcl,_,3.0
119226,450560,En ce week-end de rallye ,monte, -carlo nous nous interesserons à un jeune passionné qui prépare ses reconnaissances pour l'édition 2007!,8.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,nmod,5:nmod,_,2.0
119654,452169,Il annonce que la rivière de Bemarivo ,monte, aussi et expose les communes rurales à une inondation.,8.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,ccomp,2:ccomp,_,1.0
131514,496514,"Elle a la technique mais pas l'émotion, commente une spectatrice avertie pour avoir déjà vu la Québécoise, elle ",monte,", elle monte, mais tu ne sens rien.""""",23.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,advcl,3:advcl,SpaceAfter=No,3.0
145450,548841,"GAZ DE FRANCE (+1,47% à 36,52 euros) ",monte," alors que Deutsche Bank a relevé sa recommandation à """"acheter"""" dans le cadre d'un passage en revue des service universels en France, selon des sources de marché.",11.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
154502,582774,Il en ressort que le niveau de la mer ,monte," et que beaucoup d'hommes (près de 1,2 million) habitant près des régions côtières seront menacés par des masses d'eau.",10.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,ccomp,3:ccomp,_,1.0
187788,708417,L'air d'alto suivant recourt au même procédé « implevit» ,monte," tandis que « dimisit » descend mais l'atmosphère est toute empreinte de tendresse, avec son accompagnement délicat de flûtes et de pizzicatos à la basse.",13.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,parataxis,6:parataxis,_,1.0
201437,760152,"On commence par un petit sentier qui monte, qui ",monte, puis nous arrivons sur le lieu de nos futurs exploits.,8.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,acl:relcl,6:acl:relcl,SpaceAfter=No,2.0
201438,760152,On commence par un petit sentier qui ,monte,", qui monte puis nous arrivons sur le lieu de nos futurs exploits.",8.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,acl:relcl,6:acl:relcl,SpaceAfter=No,2.0
247580,933041,Sa compatriote Diane Roy ,monte, quant à elle sur la troisième marche du podium.,5.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
256123,965254,Comme Lilmarsu je vais devoir faire des dons d'organes pour me l'offrir sur Wii Mais là franchement la tension ,monte,", ce jeu va être une tuerie montrueuse...",22.0,monte,monte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,advcl,4:advcl,SpaceAfter=No,2.0
