Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
94338,356166,"Le marché du travail est en pleine évolution, et ceci, particulièrement au Luxembourg, qui reste et ",demeure, un marché exigent de compétences toujours plus spécialisées.,20.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,18.0,conj,18:conj,_,1.0
115970,437746,Le mail ,demeure, le principal vecteur d'échanges de données.,3.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,cop,6:cop,_,1.0
142868,539385,La consultation d'un avocat ou d'un notaire ,demeure, recommandée pour constituer votre entreprise en toute sécurité juridique.,10.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,aux:pass,11:aux:pass,_,1.0
156935,591812,"Bien que le concept de développement durable soit inscrit dans le Traité de l'UE, sa mise en oeuvre ",demeure, un probléme.,21.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
161489,608954,La possibilité ,demeure," d'instaurer une taxe exceptionnelle sur les revenus pétroliers, mais """"les engagements vont dans le sens que souhaite le gouvernement"""", a-t-il poursuivi.",3.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,1.0
161628,609492,Un litige important ,demeure," néanmoins le passage du Nord-Ouest, dont la souveraineté canadienne est contestée par les États-Unis.",4.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
163126,615197,"Le zhenren, homme véritable, devient le sommet pyramidale d'une échelle de longévité, et peut vivre """"10000 sui"""" (1 sui = 360 jours), selon le principe : """"Si le souffle originel ",demeure,", alors le corps aussi.",41.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,advcl,7:advcl,SpaceAfter=No,2.0
184315,695477,Le cadre ,demeure, comme par le passé.,3.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
186000,701579,Mais si la nuit ,demeure," encore, tiens-nous déjà pour tes amis.",5.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8.0,advcl,8:advcl,_,1.0
190223,717705,"Au-delà du jeu merveilleux des comédiens, de la mise en scène brillante, des costumes, de la musique et des jeux de lumières choisis avec justesse, il n'en ",demeure, pas mois que le texte de George Bernard Shaw est d'une richesse incroyable.,35.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
196657,741764,"Peu importe qu'il s'agisse de Fernand Raynaud, Balavoine, Coluche... ce qui ",demeure," et dont je suis très fier, c'est que les enfants récupèrent ce message-là et l'interprètent avec tout leur coeur.""""",17.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,15.0,acl:relcl,15:acl:relcl,_,3.0
257233,969396,"Je préfère encore dans ma manipulation débutante l'excès de précision très rassurant, même si je ",demeure," et demeurerai certainement longtemps, je le pense, une """"WatachiJin"""", une latine bavarde, gesticulatrice, et sanguine...",18.0,demeure,demeure,VERB,VERB,Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin,2.0,advcl,2:advcl,_,1.0
