Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
170161,641852,"Cependant, le pire est à ",craindre, quand on sait que le commissariat de la police municipale a été fermé et abandonné.,7.0,craindre,craindre,VERB,VERB,VerbForm=Inf,0.0,root,0:root,_,3.0
170952,644768,"Les pluies continuent à être fortes dans la plupart des 10 Etats (fédérés touchés par les inondations), nous ",craignons," qu'il n'y ait d'autres déplacés"""", a-t-il ajouté.",23.0,craignons,craindre,VERB,VERB,Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin,13.0,acl:relcl,13:acl:relcl,_,1.0
172231,649605,Aucune collision n'est à ,craindre,", assure la NASA.",6.0,craindre,craindre,VERB,VERB,VerbForm=Inf,0.0,root,0:root,SpaceAfter=No,1.0
172751,651579,"LONDRES (AFP) - Le mystère de l'identité de """"Piano Man"""", le pianiste amnésique découvert en avril dernier sur une plage en Grande-Bretagne, ne sera peut-être jamais percé, ",craignent," ses médecins, rapporte lundi The Independent.",36.0,craignent,craindre,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin,34.0,parataxis,34:parataxis,_,3.0
185847,701011,"Il faut dire que les """"murciélagos"""" n'avaient finalement, à première vue, pas grand chose à ",craindre," de ce Chelsea qui, comme à son habitude depuis le début de la saison, ne créait pas de jeu.",21.0,craindre,craindre,VERB,VERB,VerbForm=Inf,10.0,xcomp,10:xcomp,_,1.0
186460,703339,Ne les craignez donc pas; mais ,craignez,"-Moi pour que Je parachève Mon bienfait à votre égard, et que vous soyez bien guidés!",3.0,craignez,craindre,VERB,VERB,Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,2.0
191848,723757,Les opposants ,craignent," quant à eux une surconsommation de ces technologies et font valoir que le droit de concevoir un enfant qui nous soit lié biologiquement n'est pas absolu, mais plutôt un privilège.",3.0,craignent,craindre,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
196990,743143,"Au milieu et devant, le coach a plus de possibilités mais c'est quand même délicat"""", ",craint, ainsi Juninho.Il faut dire que l'infirmerie s'est encore bien remplie cette semaine.,20.0,craint,craindre,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8.0,parataxis,8:parataxis,_,1.0
199641,753575,"Ils ont en fait une peur bleue de tout les systèmes basé sur du libre, ici Unix et ",craignent, plus que jamais que des hackers ne détournent leurs clés.,20.0,craignent,craindre,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin,2.0,conj,2:conj,_,1.0
204607,772234,"Mais des grosses cylindrées, celle qui aura le plus à ",craindre," faute de repères, sera sans nul doute Poitiers.",12.0,craindre,craindre,VERB,VERB,VerbForm=Inf,8.0,xcomp,8:xcomp,_,2.0
213167,803943,"Sans étiquette, 62 printemps, Pascal Corminboeuf n'a rien à ",craindre, pour sa réélection à un 3e mandat.,13.0,craindre,craindre,VERB,VERB,VerbForm=Inf,11.0,acl,11:acl,_,1.0
231906,874306,Des experts de l'environnement arctique ,craignent, d'ailleurs que la plate-forme de glace continue de rétrécir durant l'été.,7.0,craignent,craindre,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
254771,960189,"Le gouvernement pourrait se montrer plus répressif pour éviter les troubles sociaux, ",craint, l'étude.,14.0,craint,craindre,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,parataxis,3:parataxis,_,1.0
262682,990294,"Dans les jours qui précèdent le tournoi, le légendaire sélectionneur ouest-allemand Helmut Schoen déclare à la télévision nationale : """"Nous n'avons rien à ",craindre," de la part de l'Australie, sauf Adrian Alston"""".",27.0,craindre,craindre,VERB,VERB,VerbForm=Inf,25.0,acl,25:acl,_,2.0
263202,992039,Une pénurie d'oeufs n'est pas à ,craindre, et les conséquences négatives sur le personnel de Vernayaz devraient être très faibles.,9.0,craindre,craindre,VERB,VERB,VerbForm=Inf,0.0,root,0:root,_,1.0
