Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
93390,352359,C'est plutôt lève toi et ,marche,", explique le président de l'école Olivier Jospin.",7.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,conj,4:conj,SpaceAfter=No,3.0
126475,477638,"Je ne vois pas où est le problème qui """"annule"""" purement et simplement l'affichage du blogue sous IE pendant les deux premières tentatives, et surtout pourquoi il ",marche," après, j'avais pourtant tout fait pour boycotter IE.",32.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,conj,11:conj,_,1.0
134820,509138,Ma sélection prouve qu'une équipe qui ne ,marche, pas fort peut aussi avoir des joueurs de qualité.,9.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,acl:relcl,6:acl:relcl,_,1.0
135663,512298,Le Chemin qui ,marche, raconte la rencontre des Québécois avec le fleuve Saint-Laurent.,4.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,acl:relcl,2:acl:relcl,_,1.0
136868,516609,Nous commençons à discuter avec le PR Zalman en lui expliquant que son truc ne ,marche," pas du tout, mais alors pas du tout.",16.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,ccomp,11:ccomp,_,1.0
156595,590556,"Tant que marche la fonction télécommande classique, ",marche, la fonction khi-deux.,3.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,9.0,advcl,9:advcl,_,1.0
158025,595692,Le chef de l'Etat voulait se rendre compte de lui-même comment ,marche, le système puisqu'il n'en avait jusqu'ici qu'une vague idée.,13.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8.0,ccomp,8:ccomp,_,1.0
166899,629261,"Pour le Premier ministre français, chacun doit """"regarder ce qui ",marche, de l'autre côté de la Manche et s'en inspirer.,13.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,acl:relcl,11:acl:relcl,SpaceAfter=No,3.0
181706,685876,"Comme le souligne Matthias, les gens qui ont une console défectueuse font """"plus de bruit"""" que ceux qui ont une console qui ",marche, et qui prennent du plaisir.,26.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,24.0,acl:relcl,24:acl:relcl,_,1.0
187578,707555,"On produit peu, on transforme, on commercialise des produits de qualité, et ça ",marche,", résume Hugues Fanouillaire.",18.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,conj,3:conj,SpaceAfter=No,3.0
187835,708557,"Le terme Banat désigne un """"duché"""" ou """"",marche," frontière, gouvernée par un ban.",11.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,conj,7:conj,SpaceAfter=No,1.0
197655,745746,Mes parents m’ont appris à danser avant que je ,marche,"... »[1] Son père, qu’elle admire, exige d’elle un travail intense et lui impose des cours de danse particulièrement contraignants.",11.0,marche,marche,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,advcl,7:advcl,SpaceAfter=No,1.0
204618,772265,Mais fort heureusement le système ,marche," bien mais quand on y connais rien, quand on se fie juste à untel qui a entendu dire d'untel qui a entendu dire d'untel on répéte des aneries.",6.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,35.0,advcl,35:advcl,_,1.0
211325,796918,L'équipe de France ,marche,", et elle marche avec Grégory Coupet dans les buts"""", assène même Coupet qui ne tourne désormais plus autour du pot pour réclamer ce qu'il estime son dû: """"J'ai goûté au gâteau et je veux ma part"""".",5.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,1.0
215524,812626,Notre site internet http://cbxc.online.fr ,marche," plutot bien, il reçoit un nombre croissant de visiteurs.",5.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
227279,857230,"Nous souhaitons que HP revoie à la baisse son plan de réduction d'effectifs"""", souligne le Premier ministre en notant qu'il s'agit d'une """"entreprise qui ",marche," bien"""" et qui """"gagne beaucoup d'argent"""".",32.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,30.0,acl:relcl,30:acl:relcl,_,3.0
229144,864295,Une bonne team qui ,marche, bien ca devrait le faire!,5.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,acl:relcl,3:acl:relcl,_,2.0
235510,888024,L'Agave americana ,marche," aussi, mais est indésirable; cependant quand on se donne la peine d'en déraciner un, on peut se récompenser comme les Mexicains: on mange le coeur, savoureux bien cuit, mais piquant mal cuit.",4.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
247853,934085,J'ai maintenant pu installer toutes les applications de l'iPhone et ça ,marche, parfairement !,14.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,conj,4:conj,_,1.0
248347,935885,L'Homme de l'ère industrielle ,marche," de moins en moins, circule en voiture, en transports en commun....",7.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
258195,973124,Lorsqu'un film ,marche,", l'argent est reversé à tout le cinéma"""", explique-t-il.",5.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,10.0,advcl,10:advcl,SpaceAfter=No,2.0
261189,984558,"Selon l'implacable logique """"on ne touche pas à ce qui ",marche,", le seigneur du Championnat de France Lyon ne devrait recruter aucun joueur et devrait simplement prêter Frau à Lens.",13.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,acl:relcl,11:acl:relcl,SpaceAfter=No,2.0
263018,991405,"Johnny a compris que Sarkozy se fout de lui, il aurait voulu commencer une carrière politique en france, mais SarKozy n'a rien fait pour cela, alors Johnny se venge comme cela et ça ",marche,", car les dégâts sont grands pour l'image de SarKoZy.",38.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,33.0,conj,33:conj,SpaceAfter=No,3.0
263245,992213,"Une configuration standard et autonome (sans passer par un PC), une gestion simple, une approche plug & play (""""branche et ça ",marche, tout en étant prêt pour l'IP.,28.0,marche,marche,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,25.0,conj,25:conj,_,1.0
